date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:09:28	988/988	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/cong-trinh-vinhomes-gardenia-khong-gian-yen-binh-giua-long-ha-noi/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/cong-trinh-vinhomes-gardenia-khong-gian-yen-binh-giua-long-ha-noi/feed/index.html	(from https://noithatmansion.vn/cong-trinh-vinhomes-gardenia-khong-gian-yen-binh-giua-long-ha-noi/)
22:09:28	46150/46150	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:28%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1782	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1782.json	(from https://noithatmansion.vn/cong-trinh-vinhomes-gardenia-khong-gian-yen-binh-giua-long-ha-noi/)
22:09:28	96410/96410	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:28%20GMT	https://noithatmansion.vn/thiet-ke-nha-dep-voi-noi-that-go-tu-nhien/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/thiet-ke-nha-dep-voi-noi-that-go-tu-nhien/index.html	(from https://noithatmansion.vn/noi-that-go-tu-nhien-cho-phong-khach/)
22:09:29	3274/3274	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:29%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fcong-trinh-vinhomes-gardenia-khong-gian-yen-binh-giua-long-ha-noi%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed29b5.json	(from https://noithatmansion.vn/cong-trinh-vinhomes-gardenia-khong-gian-yen-binh-giua-long-ha-noi/)
22:09:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:09:29%20GMT	https://noithatmansion.vn/?p=1782	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/indexc73b.html	(from https://noithatmansion.vn/cong-trinh-vinhomes-gardenia-khong-gian-yen-binh-giua-long-ha-noi/)
22:09:30	3451/3451	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:09:30%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fcong-trinh-vinhomes-gardenia-khong-gian-yen-binh-giua-long-ha-noi%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed0b55	(from https://noithatmansion.vn/cong-trinh-vinhomes-gardenia-khong-gian-yen-binh-giua-long-ha-noi/)
22:09:31	35851/35851	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:31%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1730	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1730.json	(from https://noithatmansion.vn/sofa-oc-cho-duoc-cau-tao-nhu-the-nao-can-phai-luu-y-nhung-gi-khi-chon-lua/)
22:09:31	1021/1021	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/sofa-oc-cho-duoc-cau-tao-nhu-the-nao-can-phai-luu-y-nhung-gi-khi-chon-lua/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/sofa-oc-cho-duoc-cau-tao-nhu-the-nao-can-phai-luu-y-nhung-gi-khi-chon-lua/feed/index.html	(from https://noithatmansion.vn/sofa-oc-cho-duoc-cau-tao-nhu-the-nao-can-phai-luu-y-nhung-gi-khi-chon-lua/)
22:09:32	3469/3469	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:31%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsofa-oc-cho-duoc-cau-tao-nhu-the-nao-can-phai-luu-y-nhung-gi-khi-chon-lua%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed6836.json	(from https://noithatmansion.vn/sofa-oc-cho-duoc-cau-tao-nhu-the-nao-can-phai-luu-y-nhung-gi-khi-chon-lua/)
22:09:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:09:32%20GMT	https://noithatmansion.vn/?p=1730	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index7418.html	(from https://noithatmansion.vn/sofa-oc-cho-duoc-cau-tao-nhu-the-nao-can-phai-luu-y-nhung-gi-khi-chon-lua/)
22:09:32	3698/3698	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:09:32%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsofa-oc-cho-duoc-cau-tao-nhu-the-nao-can-phai-luu-y-nhung-gi-khi-chon-lua%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed8068	(from https://noithatmansion.vn/sofa-oc-cho-duoc-cau-tao-nhu-the-nao-can-phai-luu-y-nhung-gi-khi-chon-lua/)
22:09:33	939/939	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/lua-chon-go-oc-cho-cho-thiet-ke-noithat-biet-thu/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/lua-chon-go-oc-cho-cho-thiet-ke-noithat-biet-thu/feed/index.html	(from https://noithatmansion.vn/lua-chon-go-oc-cho-cho-thiet-ke-noithat-biet-thu/)
22:09:34	94496/94496	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:34%20GMT	https://noithatmansion.vn/cac-mau-sofa-go-oc-cho-duoc-ua-chuong-nhat-tren-thi-truong-hien-nay/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/cac-mau-sofa-go-oc-cho-duoc-ua-chuong-nhat-tren-thi-truong-hien-nay/index.html	(from https://noithatmansion.vn/sofa-oc-cho-duoc-cau-tao-nhu-the-nao-can-phai-luu-y-nhung-gi-khi-chon-lua/)
22:09:34	31453/31453	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:34%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1719	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1719.json	(from https://noithatmansion.vn/lua-chon-go-oc-cho-cho-thiet-ke-noithat-biet-thu/)
22:09:35	3310/3310	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:35%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Flua-chon-go-oc-cho-cho-thiet-ke-noithat-biet-thu%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedee31.json	(from https://noithatmansion.vn/lua-chon-go-oc-cho-cho-thiet-ke-noithat-biet-thu/)
22:09:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:09:35%20GMT	https://noithatmansion.vn/?p=1719	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index8042.html	(from https://noithatmansion.vn/lua-chon-go-oc-cho-cho-thiet-ke-noithat-biet-thu/)
22:09:35	3535/3535	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:09:35%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Flua-chon-go-oc-cho-cho-thiet-ke-noithat-biet-thu%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embede54e	(from https://noithatmansion.vn/lua-chon-go-oc-cho-cho-thiet-ke-noithat-biet-thu/)
22:09:36	30131/30131	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:36%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1696	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1696.json	(from https://noithatmansion.vn/gia-bo-ban-sofa-go-oc-cho-phu-thuoc-vao-nhung-tieu-chi-nao/)
22:09:36	967/967	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/gia-bo-ban-sofa-go-oc-cho-phu-thuoc-vao-nhung-tieu-chi-nao/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/gia-bo-ban-sofa-go-oc-cho-phu-thuoc-vao-nhung-tieu-chi-nao/feed/index.html	(from https://noithatmansion.vn/gia-bo-ban-sofa-go-oc-cho-phu-thuoc-vao-nhung-tieu-chi-nao/)
22:09:37	3317/3317	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:37%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fgia-bo-ban-sofa-go-oc-cho-phu-thuoc-vao-nhung-tieu-chi-nao%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed865c.json	(from https://noithatmansion.vn/gia-bo-ban-sofa-go-oc-cho-phu-thuoc-vao-nhung-tieu-chi-nao/)
22:09:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:09:37%20GMT	https://noithatmansion.vn/?p=1696	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index4fb0.html	(from https://noithatmansion.vn/gia-bo-ban-sofa-go-oc-cho-phu-thuoc-vao-nhung-tieu-chi-nao/)
22:09:37	3514/3514	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:09:37%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fgia-bo-ban-sofa-go-oc-cho-phu-thuoc-vao-nhung-tieu-chi-nao%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed7681	(from https://noithatmansion.vn/gia-bo-ban-sofa-go-oc-cho-phu-thuoc-vao-nhung-tieu-chi-nao/)
22:09:38	31351/31351	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:38%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1630	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1630.json	(from https://noithatmansion.vn/top-5-thiet-ke-bo-ban-an-go-oc-cho-duoc-ua-chuong-nhat-tai-viet-nam-trong-nam-2022/)
22:09:39	1046/1046	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/top-5-thiet-ke-bo-ban-an-go-oc-cho-duoc-ua-chuong-nhat-tai-viet-nam-trong-nam-2022/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/top-5-thiet-ke-bo-ban-an-go-oc-cho-duoc-ua-chuong-nhat-tai-viet-nam-trong-nam-2022/feed/index.html	(from https://noithatmansion.vn/top-5-thiet-ke-bo-ban-an-go-oc-cho-duoc-ua-chuong-nhat-tai-viet-nam-trong-nam-2022/)
22:09:39	3492/3492	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:39%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Ftop-5-thiet-ke-bo-ban-an-go-oc-cho-duoc-ua-chuong-nhat-tai-viet-nam-trong-nam-2022%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embeddb1c.json	(from https://noithatmansion.vn/top-5-thiet-ke-bo-ban-an-go-oc-cho-duoc-ua-chuong-nhat-tai-viet-nam-trong-nam-2022/)
22:09:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:09:39%20GMT	https://noithatmansion.vn/?p=1630	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index325f.html	(from https://noithatmansion.vn/top-5-thiet-ke-bo-ban-an-go-oc-cho-duoc-ua-chuong-nhat-tai-viet-nam-trong-nam-2022/)
22:09:40	3726/3726	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:09:40%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Ftop-5-thiet-ke-bo-ban-an-go-oc-cho-duoc-ua-chuong-nhat-tai-viet-nam-trong-nam-2022%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed7d35	(from https://noithatmansion.vn/top-5-thiet-ke-bo-ban-an-go-oc-cho-duoc-ua-chuong-nhat-tai-viet-nam-trong-nam-2022/)
22:09:41	5691/5691	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:41%20GMT	https://noithatmansion.vn/wp-json/wp/v2/categories/85	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/categories/85.json	(from https://noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/)
22:09:42	92249/92249	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:42%20GMT	https://noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/page/2/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/page/2/index.html	(from https://noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/)
22:09:42	202045/202045	---MCZ	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/feed/index.html	(from https://noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/)
22:09:43	86504/86504	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:43%20GMT	https://noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/page/3/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/page/3/index.html	(from https://noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/)
22:09:43	5929/5929	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:43%20GMT	https://noithatmansion.vn/wp-json/wp/v2/categories/95	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/categories/95.json	(from https://noithatmansion.vn/category/tin-tuc/du-an/du-an-thiet-ke/)
22:09:43	77032/77032	---MCZ	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/category/tin-tuc/du-an/du-an-thiet-ke/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/du-an/du-an-thiet-ke/feed/index.html	(from https://noithatmansion.vn/category/tin-tuc/du-an/du-an-thiet-ke/)
22:09:44	4844/4844	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:44%20GMT	https://noithatmansion.vn/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/categories/1.json	(from https://noithatmansion.vn/category/san-pham/)
22:09:44	14237/14237	---MCZ	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/category/san-pham/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/san-pham/feed/index.html	(from https://noithatmansion.vn/category/san-pham/)
22:09:46	78225/78225	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:46%20GMT	https://noithatmansion.vn/nha-pho-cau-giay/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/nha-pho-cau-giay/index.html	(from https://noithatmansion.vn/category/san-pham/)
22:09:46	92475/92475	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:46%20GMT	https://noithatmansion.vn/sieu-biet-thu-thanh-hoa-khong-gian-xa-hoa-diem-le-thang-hoa-cam-xuc/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/sieu-biet-thu-thanh-hoa-khong-gian-xa-hoa-diem-le-thang-hoa-cam-xuc/index.html	(from https://noithatmansion.vn/category/san-pham/)
22:09:46	6004/6004	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:46%20GMT	https://noithatmansion.vn/wp-json/wp/v2/categories/89	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/categories/89.json	(from https://noithatmansion.vn/category/tin-tuc/du-an/thiet-ke-noi-that/)
22:09:46	31638/31638	---MCZ	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/category/tin-tuc/du-an/thiet-ke-noi-that/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/du-an/thiet-ke-noi-that/feed/index.html	(from https://noithatmansion.vn/category/tin-tuc/du-an/thiet-ke-noi-that/)
22:09:47	5591/5591	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:47%20GMT	https://noithatmansion.vn/wp-json/wp/v2/categories/84	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/categories/84.json	(from https://noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/)
22:09:49	93189/93189	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:48%20GMT	https://noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/page/2/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/page/2/index.html	(from https://noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/)
22:09:49	76923/76923	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:49%20GMT	https://noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/page/4/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/page/4/index.html	(from https://noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/)
22:09:49	92356/92356	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:49%20GMT	https://noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/page/3/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/page/3/index.html	(from https://noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/)
22:09:49	198718/198718	---MCZ	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/feed/index.html	(from https://noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/)
22:09:50	4775/4775	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:50%20GMT	https://noithatmansion.vn/wp-json/wp/v2/categories/3	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/categories/3.json	(from https://noithatmansion.vn/category/tin-tuc/)
22:09:52	93370/93370	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:51%20GMT	https://noithatmansion.vn/category/tin-tuc/page/2/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/page/2/index.html	(from https://noithatmansion.vn/category/tin-tuc/)
22:09:52	87215/87215	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:52%20GMT	https://noithatmansion.vn/category/tin-tuc/page/4/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/page/4/index.html	(from https://noithatmansion.vn/category/tin-tuc/)
22:09:52	91810/91810	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:52%20GMT	https://noithatmansion.vn/category/tin-tuc/page/3/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/page/3/index.html	(from https://noithatmansion.vn/category/tin-tuc/)
22:09:52	198674/198674	---MCZ	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/category/tin-tuc/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/feed/index.html	(from https://noithatmansion.vn/category/tin-tuc/)
22:09:53	79144/79144	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:53%20GMT	https://noithatmansion.vn/category/tin-tuc/page/6/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/page/6/index.html	(from https://noithatmansion.vn/category/tin-tuc/)
22:09:53	17719/17719	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/tag/cua-hang-noi-that-go/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/tag/cua-hang-noi-that-go/feed/index.html	(from https://noithatmansion.vn/tag/cua-hang-noi-that-go/)
22:09:53	5178/5178	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:53%20GMT	https://noithatmansion.vn/wp-json/wp/v2/tags/91	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/tags/91.json	(from https://noithatmansion.vn/tag/cua-hang-noi-that-go/)
22:09:55	30744/30744	---MCZ	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/tag/gia-bo-ban-sofa-go-oc-cho/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/tag/gia-bo-ban-sofa-go-oc-cho/feed/index.html	(from https://noithatmansion.vn/tag/gia-bo-ban-sofa-go-oc-cho/)
22:09:55	96513/96513	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:09:55%20GMT	https://noithatmansion.vn/4-tieu-chi-giup-ban-lua-chon-cua-hang-noi-that-go-uy-tin/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/4-tieu-chi-giup-ban-lua-chon-cua-hang-noi-that-go-uy-tin/index.html	(from https://noithatmansion.vn/tag/cua-hang-noi-that-go/)
22:09:55	5348/5348	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:55%20GMT	https://noithatmansion.vn/wp-json/wp/v2/tags/87	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/tags/87.json	(from https://noithatmansion.vn/tag/gia-bo-ban-sofa-go-oc-cho/)
22:09:56	4863/4863	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:56%20GMT	https://noithatmansion.vn/wp-json/wp/v2/tags/97	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/tags/97.json	(from https://noithatmansion.vn/tag/go-tu-nhien/)
22:09:57	21531/21531	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/tag/go-tu-nhien/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/tag/go-tu-nhien/feed/index.html	(from https://noithatmansion.vn/tag/go-tu-nhien/)
22:09:57	4813/4813	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:57%20GMT	https://noithatmansion.vn/wp-json/wp/v2/tags/48	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/tags/48.json	(from https://noithatmansion.vn/tag/go-oc-cho/)
22:09:58	40624/40624	---MCZ	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/tag/go-oc-cho/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/tag/go-oc-cho/feed/index.html	(from https://noithatmansion.vn/tag/go-oc-cho/)
22:09:58	4778/4778	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:58%20GMT	https://noithatmansion.vn/wp-json/wp/v2/tags/86	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/tags/86.json	(from https://noithatmansion.vn/tag/noithatgoocho/)
22:09:58	20820/20820	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/tag/noithatgoocho/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/tag/noithatgoocho/feed/index.html	(from https://noithatmansion.vn/tag/noithatgoocho/)
22:09:59	5061/5061	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:09:59%20GMT	https://noithatmansion.vn/wp-json/wp/v2/tags/101	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/tags/101.json	(from https://noithatmansion.vn/tag/noi-that-biet-thu/)
